"","route_id","trip_id","stop_id","stopid","muni","route_short_name"
"1496",95,1394524,4449,102216,"Colwood",52
"1497",95,1430609,3540,101249,"Colwood",52
"1498",95,1437870,3950,101671,"Langford",52
"1499",95,1411322,3564,101273,"Colwood",52
"1500",95,1390178,3567,101276,"Colwood",52
"1501",95,1405747,3960,101682,"Langford",52
"1502",95,1398233,3630,101340,"Colwood",52
"1503",95,1375359,3587,101296,"Colwood",52
"1504",95,1437870,4019,101741,"Langford",52
"1505",95,1430609,4690,104108,"Colwood",52
"1506",95,1405743,3594,101303,"Colwood",52
"1507",95,1375359,4068,101790,"Langford",52
"1508",95,1430609,4041,101763,"Langford",52
"1509",95,1394524,3981,101703,"Langford",52
"1510",95,1433353,3820,101531,"Colwood",52
"1511",95,1375359,3819,101530,"Colwood",52
"1512",95,1398231,4016,101738,"Langford",52
"1513",95,1418927,3861,101572,"Langford",52
"1514",95,1390176,3627,101337,"Colwood",52
"1515",95,1380413,3856,101567,"Langford",52
"1516",95,1381221,3999,101721,"Langford",52
"1517",95,1430609,3524,101232,"Colwood",52
"1518",95,1398230,3521,101229,"Colwood",52
"1519",95,1398230,3810,101521,"Langford",52
"1520",95,1411317,3980,101702,"Langford",52
"1521",95,1398230,4000,101722,"Langford",52
"1522",95,1381221,4067,101789,"Langford",52
"1523",95,1411321,3785,101496,"Colwood",52
"1524",95,1411321,2480,100154,"Colwood",52
"1525",95,1411322,3851,101562,"Colwood",52
"1526",95,1379972,2464,100136,"Colwood",52
"1527",95,1418927,4127,101852,"Langford",52
"1528",95,1403579,3816,101527,"Colwood",52
"1529",95,1430609,4121,101846,"Langford",52
"1530",95,1430609,4084,101807,"Highlands",52
"1531",95,1394524,3814,101525,"Langford",52
"1532",95,1433351,3824,101535,"Langford",52
"1533",95,1379972,4566,102343,"Colwood",52
"1534",95,1418928,3800,101511,"Colwood",52
"1535",95,1380415,4380,102132,"Colwood",52
"1536",95,1410154,4672,104090,"Colwood",52
"1537",95,1380415,3759,101470,"Colwood",52
"1538",95,1410154,4572,102349,"Colwood",52
"1539",95,1380415,4570,102347,"Colwood",52
"1540",95,1398236,3797,101508,"Colwood",52
"1541",95,1416260,4673,104091,"Colwood",52
"1542",95,1416260,4674,104092,"Colwood",52
"1543",96,1381842,3857,101568,"Langford",53
"1544",96,1408450,3858,101569,"Langford",53
"1545",96,1381842,4086,101809,"Langford",53
"1546",96,1426789,3930,101649,"Langford",53
"1547",96,1394775,3731,101442,"Langford",53
"1548",96,1394775,3666,101377,"Langford",53
"1549",96,1378115,3638,101348,"Langford",53
"1550",96,1381851,4065,101787,"Langford",53
"1551",96,1418973,3849,101560,"Langford",53
"1552",96,1381842,3963,101685,"Langford",53
"1553",96,1437864,3603,101312,"View Royal",53
"1554",96,1424293,104672,102192,"View Royal",53
"1555",96,1426789,3847,101558,"Langford",53
"1556",96,1383843,40015,101373,"View Royal",53
"1557",96,1389315,104673,102193,"View Royal",53
"1558",96,1394779,2572,100247,"Langford",53
"1559",96,1383843,3970,101692,"Langford",53
"1560",96,1394775,3773,101484,"Langford",53
"1561",96,1381842,3582,101291,"View Royal",53
"1562",96,1381843,4663,104081,"Langford",53
"1563",96,1437864,3632,101342,"Langford",53
"1564",96,1437860,3783,101494,"Langford",53
"1565",96,1406736,3580,101289,"View Royal",53
"1566",96,1415462,3746,101457,"Langford",53
"1567",96,1394775,3595,101304,"Langford",53
"1568",96,1408451,3947,101668,"Langford",53
"1569",96,1381842,3830,101541,"Langford",53
"1570",96,1394779,3781,101492,"Langford",53
"1571",96,1394778,3836,101547,"Langford",53
"1572",96,1432021,3751,101462,"Langford",53
"1573",96,1383843,3605,101315,"View Royal",53
"1574",96,1433194,3959,101681,"Langford",53
"1575",96,1415462,3760,101471,"Langford",53
"1576",96,1433185,3832,101543,"Langford",53
"1577",96,1408451,3936,101656,"Langford",53
"1578",96,1381842,3610,101320,"View Royal",53
"1579",96,1383843,3600,101309,"Langford",53
"1580",96,1426789,4059,101781,"Langford",53
"1581",96,1408451,4008,101730,"Langford",53
"1582",96,1400458,3663,101374,"Langford",53
"1583",96,1381842,4025,101747,"Langford",53
"1584",96,1437863,3990,101712,"Langford",53
"1585",96,1433185,3965,101687,"Langford",53
"1586",96,1394779,3912,101631,"Langford",53
"1587",96,1394778,3602,101311,"View Royal",53
"1588",96,1394773,3799,101510,"Langford",53
"1589",96,1433185,3853,101564,"Langford",53
"1590",96,1421749,3855,101566,"Langford",53
"1591",96,1433185,3920,101639,"Langford",53
"1592",96,1433194,3612,101322,"View Royal",53
"1593",96,1408450,3964,101686,"Langford",53
"1594",96,1394775,3850,101561,"Langford",53
"1595",96,1433185,3957,101679,"Langford",53
"1596",96,1394779,3952,101673,"Langford",53
"1597",96,1394775,3598,101307,"View Royal",53
"1598",96,1411957,3807,101518,"Langford",53
"1599",97,1392189,3917,101636,"Metchosin",54
"1600",97,1392189,3795,101506,"Metchosin",54
"1601",97,1434835,4027,101749,"Langford",54
"1602",97,1389321,4052,101774,"Langford",54
"1603",97,1373930,4149,101875,"Metchosin",54
"1604",97,1397378,53571,100435,"Metchosin",54
"1605",97,1392189,4074,101797,"Langford",54
"1606",97,1397378,4023,101745,"Langford",54
"1607",97,1392189,3945,101666,"Metchosin",54
"1608",97,1389319,4154,101880,"Metchosin",54
"1609",97,1396902,4007,101729,"Langford",54
"1610",97,1396902,4078,101801,"Langford",54
"1611",97,1402155,4112,101837,"Metchosin",54
"1612",97,1373928,4058,101780,"Metchosin",54
"1613",97,1392189,4647,102447,"Metchosin",54
"1614",97,1400251,4031,101753,"Langford",54
"1615",97,1374399,4148,101874,"Metchosin",54
"1616",97,1415465,4017,101739,"Langford",54
"1617",97,1385581,4153,101879,"Metchosin",54
"1618",97,1396900,53601,100465,"Metchosin",54
"1619",97,1374399,4070,101792,"Langford",54
"1620",97,1396900,3894,101610,"Metchosin",54
"1621",97,1396902,4126,101851,"Metchosin",54
"1622",97,1424083,4032,101754,"Langford",54
"1623",97,1392189,4122,101847,"Metchosin",54
"1624",97,1411959,4104,101829,"Metchosin",54
"1625",97,1373930,3935,101655,"Langford",54
"1626",97,1392189,4014,101736,"Langford",54
"1627",97,1374399,4102,101826,"Metchosin",54
"1628",97,1373930,4123,101848,"Metchosin",54
"1629",97,1392189,4077,101800,"Metchosin",54
"1630",97,1373930,4050,101772,"Langford",54
"1631",97,1404947,3811,101522,"Metchosin",54
"1632",97,1415467,4009,101731,"Langford",54
"1633",97,1396902,53565,100429,"Metchosin",54
"1634",97,1396902,4117,101842,"Metchosin",54
"1635",97,1426301,3793,101504,"Colwood",54
"1636",97,1404947,3939,101659,"Langford",54
"1637",97,1392189,4030,101752,"Langford",54
"1638",97,1415465,3877,101591,"Metchosin",54
"1639",97,1389319,3852,101563,"Metchosin",54
"1640",97,1392187,4036,101758,"Metchosin",54
"1641",97,1373930,4054,101776,"Langford",54
"1642",97,1415465,4035,101757,"Langford",54
"1643",97,1388845,2822,100508,"Metchosin",54
"1644",97,1397378,4022,101744,"Langford",54
"1645",97,1396902,4116,101841,"Metchosin",54
"1646",97,1396902,4107,101832,"Metchosin",54
"1647",97,1397378,4159,101887,"Metchosin",54
"1648",97,1392189,3744,101455,"Colwood",54
"1649",97,1432978,4093,101816,"Metchosin",54
"1650",97,1392189,3967,101689,"Langford",54
"1651",97,1389319,4004,101726,"Langford",54
"1652",97,1392189,4145,101871,"Metchosin",54
"1653",97,1392189,4130,101855,"Metchosin",54
"1654",97,1402155,3860,101571,"Colwood",54
"1655",97,1415467,4011,101733,"Langford",54
"1656",97,1388845,4043,101765,"Langford",54
"1657",97,1432978,4021,101743,"Langford",54
"1658",97,1424083,3991,101713,"Langford",54
"1659",97,1396902,4142,101868,"Metchosin",54
"1660",97,1389321,4136,101862,"Metchosin",54
"1661",97,1396902,4034,101756,"Langford",54
"1662",97,1432978,3834,101545,"Metchosin",54
"1663",97,1396902,4033,101755,"Langford",54
"1664",97,1415465,3988,101710,"Langford",54
"1665",97,1429777,4072,101794,"Metchosin",54
"1666",97,1388845,4012,101734,"Metchosin",54
"1667",97,1400251,4111,101836,"Metchosin",54
"1668",97,1421699,3822,101533,"Colwood",54
"1669",97,1392189,4082,101805,"Metchosin",54
"1670",97,1418474,4051,101773,"Langford",54
"1671",97,1421699,4089,101812,"Metchosin",54
"1672",97,1396902,3962,101684,"Langford",54
"1673",97,1373187,4005,101727,"Langford",54
"1674",97,1404443,4020,101742,"Langford",54
"1675",98,1429218,4060,101782,"Metchosin",55
"1676",98,1407399,4124,101849,"Metchosin",55
"1677",98,1385103,4114,101839,"Metchosin",55
"1678",98,1425797,4110,101835,"Metchosin",55
"1679",98,1407399,3859,101570,"Colwood",55
"1680",98,1380775,4133,101858,"Metchosin",55
"1681",98,1373317,3874,101588,"Metchosin",55
"1682",98,1429218,4094,101818,"Metchosin",55
"1683",98,1388231,3826,101537,"Metchosin",55
"1684",98,1407399,4128,101853,"Metchosin",55
"1685",98,1408219,3740,101451,"Colwood",55
"1686",98,1396292,3788,101499,"Colwood",55
"1687",98,1385103,4134,101859,"Metchosin",55
"1688",98,1407399,4006,101728,"Metchosin",55
"1689",98,1385103,4069,101791,"Metchosin",55
"1690",98,1425797,4150,101876,"Metchosin",55
"1691",98,1429218,4079,101802,"Metchosin",55
"1692",98,1425797,3925,101644,"Metchosin",55
"1693",98,1403885,4143,101869,"Metchosin",55
"1694",98,1410905,4076,101799,"Metchosin",55
"1695",98,1380771,3791,101502,"Metchosin",55
"1696",98,1429218,4095,101819,"Metchosin",55
"1697",98,1396292,4151,101877,"Metchosin",55
"1698",98,1429218,4120,101845,"Metchosin",55
"1699",98,1429218,4088,101811,"Metchosin",55
"1700",98,1396292,4071,101793,"Langford",55
"1701",98,1414403,4053,101775,"Langford",55
"1702",98,1407399,4144,101870,"Metchosin",55
"1703",98,1418463,3840,101551,"Metchosin",55
"1704",98,1380775,4105,101830,"Metchosin",55
"1705",98,1384503,4106,101831,"Metchosin",55
"1706",98,1429218,4029,101751,"Metchosin",55
"1707",98,1388233,3943,101664,"Metchosin",55
"1708",98,1381647,3806,101517,"Metchosin",55
"1709",98,1426294,4047,101769,"Langford",55
"1710",98,1429218,4113,101838,"Metchosin",55
"1711",98,1373319,4075,101798,"Langford",55
"1712",98,1408219,3900,101619,"Metchosin",55
"1713",98,1407391,4118,101843,"Metchosin",55
"1714",99,1407296,3348,101048,"Langford",56
"1715",99,1418118,4665,104083,"Langford",56
"1716",99,1380636,3888,101604,"Langford",56
"1717",99,1423995,3890,101606,"Langford",56
"1718",99,1429124,4666,104084,"Langford",56
"1719",99,1403790,3903,101622,"Langford",56
"1720",99,1392348,3910,101629,"Langford",56
"1721",99,1376893,4664,104082,"Langford",56
"1722",102,1435510,3865,101576,"Colwood",59
"1723",102,1425785,3885,101601,"Colwood",59
"1724",102,1410900,3733,101444,"Colwood",59
"1725",102,1384491,3880,101595,"Colwood",59
"1726",102,1394780,3933,101653,"Langford",59
"1727",102,1404948,3937,101657,"Langford",59
"1728",102,1415466,3954,101675,"Langford",59
"1729",102,1392926,3722,101433,"Colwood",59
"1730",102,1403888,3924,101643,"Colwood",59
"1731",102,1384492,3870,101583,"Colwood",59
"1732",102,1414406,3875,101589,"Colwood",59
"1733",102,1396905,3915,101634,"Langford",59
"1734",102,1425794,3891,101607,"Langford",59
"1735",102,1403888,3923,101642,"Langford",59
"1736",102,1400450,3895,101611,"Colwood",59
"1737",102,1425785,3757,101468,"Colwood",59
"1738",103,1410197,4675,104093,"Colwood",60
"1739",103,1410247,4681,104099,"Colwood",60
"1740",103,1430418,4684,104102,"Langford",60
"1741",103,1385109,3211,100908,"Langford",60
"1742",103,1415601,4686,104104,"Colwood",60
"1743",103,1385109,4685,104103,"Langford",60
"1744",103,1387583,4676,104094,"Langford",60
"1745",103,1426300,4680,104098,"Colwood",60
"1746",103,1410343,4677,104095,"Langford",60
"1747",103,1388844,4670,104088,"Colwood",60
"1748",103,1430418,4691,104109,"Colwood",60
"1749",103,1402144,4683,104101,"Colwood",60
"1750",103,1410343,4669,104087,"Colwood",60
"1751",103,1388844,4679,104097,"Colwood",60
"1752",103,1401375,4682,104100,"Colwood",60
"1753",103,1414401,4678,104096,"Langford",60
"1754",104,1372779,4583,102360,"Sooke",61
"1755",104,1372779,4539,102316,"Sooke",61
"1756",104,1372779,4375,102127,"Sooke",61
"1757",104,1372779,4462,102235,"Sooke",61
"1758",104,1372779,4547,102324,"Sooke",61
"1759",104,1372779,4292,102041,"Sooke",61
"1760",104,1372779,4550,102327,"Sooke",61
"1761",104,1372779,11172,101860,"Langford",61
"1762",104,1372779,2361,100016,"Sooke",61
"1763",104,1372779,4579,102356,"Sooke",61
"1764",104,1372779,4174,101903,"Metchosin",61
"1765",104,1372779,109405,102213,"Sooke",61
"1766",104,1372779,4230,101965,"Metchosin",61
"1767",104,1372779,4356,102106,"Sooke",61
"1768",104,1372779,4353,102103,"Sooke",61
"1769",104,1372779,4495,102272,"Sooke",61
"1770",104,1372779,4423,102184,"Sooke",61
"1771",104,1372779,3841,101552,"Colwood",61
"1772",104,1372779,3872,101585,"Colwood",61
"1773",104,1372779,78680,102068,"Colwood",61
"1774",104,1372779,4333,102083,"Sooke",61
"1775",104,1372779,4542,102319,"Sooke",61
"1776",104,1372779,4092,101815,"Langford",61
"1777",104,1372779,4221,101956,"Metchosin",61
"1778",104,1372779,4282,102027,"Sooke",61
"1779",104,1372779,4319,102069,"Sooke",61
"1780",104,1372779,4546,102323,"Sooke",61
"1781",104,1372779,4447,102212,"Sooke",61
"1782",104,1372779,3929,101648,"Colwood",61
"1783",104,1372779,4534,102311,"Sooke",61
"1784",104,1372779,4342,102092,"Sooke",61
"1785",104,1372779,4470,102246,"Sooke",61
"1786",104,1372779,4565,102342,"Sooke",61
"1787",104,1372779,4263,102005,"Sooke",61
"1788",104,1372779,4202,101937,"Metchosin",61
"1789",104,1372779,4185,101916,"Metchosin",61
"1790",104,1372779,4516,102293,"Sooke",61
"1791",104,1372779,4481,102258,"Sooke",61
"1792",104,1372779,4556,102333,"Sooke",61
"1793",104,1372779,4588,102365,"Sooke",61
"1794",104,1372779,4568,102345,"Sooke",61
"1795",104,1403445,4402,102154,"Sooke",61
"1796",104,1403445,4581,102358,"Sooke",61
"1797",104,1403445,4331,102081,"Sooke",61
"1798",104,1403445,4343,102093,"Sooke",61
"1799",104,1403445,4555,102332,"Sooke",61
"1800",104,1403445,4352,102102,"Sooke",61
"1801",104,1372781,4176,101905,"Metchosin",61
"1802",104,1372781,4335,102085,"Sooke",61
"1803",104,1372781,4463,102236,"Sooke",61
"1804",104,1372781,4471,102247,"Sooke",61
"1805",104,1372781,4395,102147,"Sooke",61
"1806",104,1372781,4515,102292,"Sooke",61
"1807",104,1372781,4203,101938,"Metchosin",61
"1808",104,1372781,11139,101827,"Langford",61
"1809",104,1372781,4585,102362,"Sooke",61
"1810",104,1372781,4232,101967,"Metchosin",61
"1811",104,1372781,4222,101957,"Metchosin",61
"1812",104,1372781,4098,101822,"Langford",61
"1813",104,1372781,4517,102294,"Sooke",61
"1814",104,1372781,4540,102317,"Sooke",61
"1815",104,1372781,4590,102367,"Sooke",61
"1816",104,1372781,4379,102131,"Sooke",61
"1817",104,1372781,4554,102331,"Sooke",61
"1818",104,1372781,4573,102350,"Sooke",61
"1819",104,1372781,4594,102371,"Sooke",61
"1820",104,1372781,4001,101723,"Langford",61
"1821",104,1372781,4508,102285,"Sooke",61
"1822",104,1372781,4323,102073,"Sooke",61
"1823",104,1372781,4548,102325,"Sooke",61
"1824",104,1372781,4478,102255,"Sooke",61
"1825",104,1372781,4531,102308,"Sooke",61
"1826",104,1372781,4448,102214,"Sooke",61
"1827",104,1372781,4416,102168,"Sooke",61
"1828",104,1372781,4083,101806,"Langford",61
"1829",104,1372781,4549,102326,"Sooke",61
"1830",104,1372781,4538,102315,"Sooke",61
"1831",104,1372781,4173,101902,"Metchosin",61
"1832",104,1372781,3790,101501,"Metchosin",61
"1833",104,1372781,4522,102299,"Sooke",61
"1834",104,1372781,4567,102344,"Sooke",61
"1835",104,1372781,4587,102364,"Sooke",61
"1836",104,1372781,4422,102183,"Sooke",61
"1837",104,1372781,4552,102329,"Sooke",61
"1838",104,1372781,4493,102270,"Sooke",61
"1839",104,1372781,4355,102105,"Sooke",61
"1840",104,1372781,2810,100496,"Sooke",61
"1841",104,1372781,4155,101881,"Langford",61
"1842",104,1372781,4595,102372,"Sooke",61
"1843",104,1372781,4247,101987,"Metchosin",61
"1844",104,1372781,4283,102029,"Sooke",61
"1845",104,1372781,4190,101923,"Sooke",61
"1846",104,1372781,4304,102053,"Sooke",61
"1847",104,1372781,4562,102339,"Sooke",61
"1848",104,1372781,4347,102097,"Sooke",61
"1849",104,1372782,4398,102150,"Sooke",61
"1850",104,1372782,4241,101980,"Metchosin",61
"1851",104,1372782,4359,102109,"Sooke",61
"1852",104,1372782,2363,100018,"Sooke",61
"1853",104,1372779,4592,102369,"Sooke",61
"1854",104,1372779,4560,102337,"Sooke",61
"1855",104,1372779,4584,102361,"Sooke",61
"1856",104,1419936,3794,101505,"Colwood",61
"1857",104,1419936,3837,101548,"Colwood",61
"1858",104,1417241,3867,101580,"Colwood",61
"1859",105,1404835,4575,102352,"Sooke",63
"1860",105,1375419,4613,102392,"Juan de Fuca (Part 1)",63
"1861",105,1375419,4536,102313,"Sooke",63
"1862",105,1404835,4520,102297,"Sooke",63
"1863",105,1404835,4643,102441,"Juan de Fuca (Part 1)",63
"1864",105,1381765,4494,102271,"Sooke",63
"1865",105,1404835,4623,102411,"Juan de Fuca (Part 1)",63
"1866",105,1415353,4642,102440,"Juan de Fuca (Part 1)",63
"1867",105,1430141,116846,100067,"Juan de Fuca (Part 1)",63
"1868",105,1408341,4505,102282,"Sooke",63
"1869",105,1415353,4574,102351,"Sooke",63
"1870",105,1375419,4569,102346,"Sooke",63
"1871",105,1404835,4640,102438,"Juan de Fuca (Part 1)",63
"1872",105,1381765,4631,102422,"Sooke",63
"1873",105,1404835,4543,102320,"Sooke",63
"1874",105,1375419,4501,102278,"Sooke",63
"1875",105,1381762,4578,102355,"Sooke",63
"1876",105,1415353,4498,102275,"Sooke",63
"1877",105,1408341,4551,102328,"Sooke",63
"1878",105,1408341,4593,102370,"Juan de Fuca (Part 1)",63
"1879",105,1408341,4641,102439,"Juan de Fuca (Part 1)",63
"1880",105,1375419,4553,102330,"Sooke",63
"1881",105,1381762,4639,102435,"Juan de Fuca (Part 1)",63
"1882",106,1406834,4366,102117,"Juan de Fuca (Part 1)",64
"1883",106,1408345,4431,102196,"Sooke",64
"1884",106,1410339,4445,102210,"Juan de Fuca (Part 1)",64
"1885",106,1408345,4315,102064,"Sooke",64
"1886",106,1410339,109577,102394,"Metchosin",64
"1887",106,1412927,4444,102209,"Juan de Fuca (Part 1)",64
"1888",106,1412927,4430,102195,"Juan de Fuca (Part 1)",64
"1889",106,1418870,4464,102238,"Sooke",64
"1890",106,1431250,4426,102189,"Sooke",64
"1891",106,1408345,4382,102134,"Juan de Fuca (Part 1)",64
"1892",106,1378033,4357,102107,"Juan de Fuca (Part 1)",64
"1893",106,1408345,4393,102145,"Juan de Fuca (Part 1)",64
"1894",106,1378033,4519,102296,"Sooke",64
"1895",106,1417353,4394,102146,"Juan de Fuca (Part 1)",64
"1896",106,1378033,109586,102403,"Juan de Fuca (Part 1)",64
"1897",106,1404839,109420,102232,"Becher Bay 1",64
"1898",106,1431250,4310,102059,"Sooke",64
"1899",106,1431250,4415,102167,"Juan de Fuca (Part 1)",64
"1900",106,1406834,4340,102090,"Juan de Fuca (Part 1)",64
"1901",106,1378033,4438,102203,"Sooke",64
"1902",106,1378033,4452,102219,"Sooke",64
"1903",106,1408345,4328,102078,"Juan de Fuca (Part 1)",64
"1904",106,1381761,4312,102061,"Sooke",64
"1905",106,1404839,109418,102230,"Becher Bay 1",64
"1906",106,1415357,4468,102242,"Sooke",64
"1907",106,1404839,109589,102406,"Juan de Fuca (Part 1)",64
"1908",106,1404839,4354,102104,"Juan de Fuca (Part 1)",64
"1909",106,1397289,4474,102250,"Sooke",64
"1910",106,1425949,2438,100108,"Juan de Fuca (Part 1)",64
"1911",106,1378033,4432,102197,"Sooke",64
"1912",106,1378033,4421,102182,"Sooke",64
"1913",106,1410340,4314,102063,"Sooke",64
"1914",106,1405910,109573,102390,"Metchosin",64
"1915",106,1410341,4326,102076,"Juan de Fuca (Part 1)",64
"1916",106,1419965,109437,102252,"Becher Bay 1",64
"1917",106,1409416,4345,102095,"Sooke",64
"1918",106,1380925,4424,102186,"Juan de Fuca (Part 1)",64
"1919",106,1408345,4541,102318,"Sooke",64
"1920",106,1418870,109590,102407,"Juan de Fuca (Part 1)",64
"1921",106,1408345,109564,102381,"Metchosin",64
"1922",106,1380925,4414,102166,"Juan de Fuca (Part 1)",64
"1923",106,1410341,4307,102056,"Sooke",64
"1924",106,1410341,4365,102116,"Juan de Fuca (Part 1)",64
"1925",106,1410341,4381,102133,"Juan de Fuca (Part 1)",64
"1926",106,1405910,109593,102410,"Becher Bay 1",64
"1927",106,1379151,109580,102397,"Metchosin",64
"1928",106,1431250,4467,102241,"Sooke",64
"1929",106,1378033,109581,102398,"Metchosin",64
"1930",106,1405910,109597,102414,"Becher Bay 1",64
"1931",106,1378033,109601,102418,"Becher Bay 1",64
"1932",106,1425949,109591,102408,"Juan de Fuca (Part 1)",64
"1933",106,1397289,4338,102088,"Juan de Fuca (Part 1)",64
"1934",106,1411851,109576,102393,"Metchosin",64
"1935",107,1428804,3805,101516,"Langford",65
"1936",107,1425602,3479,101185,"Langford",65
"1937",107,1428523,3472,101177,"Langford",65
"1938",107,1432116,3478,101184,"Langford",65
"1939",107,1373128,3473,101178,"Langford",65
"1940",107,1428523,3423,101127,"Langford",65
"1941",107,1376856,4646,102445,"Langford",65
"1942",107,1376856,3848,101559,"Langford",65
"1943",107,1432116,3624,101334,"Langford",65
"1944",108,1439617,2371,100029,"Victoria",70
"1945",108,1422912,4609,102387,"North Saanich",70
"1946",108,1437041,3178,100875,"Saanich",70
"1947",108,1411288,3898,101616,"Saanich",70
"1948",108,1439617,4620,102404,"North Saanich",70
"1949",108,1397500,4607,102385,"North Saanich",70
"1950",108,1422913,4295,102044,"North Saanich",70
"1951",108,1373692,3175,100872,"Saanich",70
"1952",108,1373692,2354,100009,"Saanich",70
"1953",108,1411288,4473,102249,"Sidney",70
"1954",108,1411288,3690,101401,"Saanich",70
"1955",108,1390241,4299,102048,"North Saanich",70
"1956",108,1373692,4469,102243,"Sidney",70
"1957",108,1429631,3696,101407,"Saanich",70
"1958",108,1427790,4103,101828,"Saanich",70
"1959",109,1411256,4460,102233,"Sidney",71
"1960",109,1428062,4497,102274,"Sidney",71
"1961",109,1385701,4451,102218,"North Saanich",71
"1962",109,1414762,4561,102338,"North Saanich",71
"1963",109,1416735,4518,102295,"Sidney",71
"1964",109,1420020,4537,102314,"Sidney",71
"1965",109,1428392,4459,102231,"Sidney",71
"1966",109,1379894,4510,102287,"Sidney",71
"1967",109,1416735,4533,102310,"Sidney",71
"1968",109,1374517,4475,102251,"Sidney",71
"1969",109,1416735,4602,102379,"Sidney",71
"1970",109,1417587,4514,102291,"Sidney",71
"1971",109,1374535,4596,102373,"North Saanich",71
"1972",109,1411256,88241,102185,"Sidney",71
"1973",109,1414762,4532,102309,"Sidney",71
"1974",109,1385701,4589,102366,"North Saanich",71
"1975",109,1420020,4453,102220,"Sidney",71
"1976",109,1420020,4526,102303,"Sidney",71
"1977",109,1414762,4530,102307,"Sidney",71
"1978",109,1411256,4492,102269,"Sidney",71
"1979",109,1428062,4582,102359,"North Saanich",71
"1980",109,1411256,4503,102280,"Sidney",71
"1981",109,1385719,4439,102204,"Sidney",71
"1982",109,1417587,4535,102312,"Sidney",71
"1983",109,1411256,4577,102354,"North Saanich",71
"1984",109,1416735,4482,102259,"Sidney",71
"1985",109,1372951,4443,102208,"North Saanich",71
"1986",109,1414092,4580,102357,"North Saanich",71
"1987",109,1376679,4545,102322,"Sidney",71
"1988",109,1411256,4253,101993,"North Saanich",71
"1989",109,1427815,4576,102353,"North Saanich",71
"1990",109,1416735,4472,102248,"Sidney",71
"1991",109,1414092,4557,102334,"Sidney",71
"1992",109,1374517,4597,102374,"North Saanich",71
"1993",109,1414092,4599,102376,"Sidney",71
"1994",109,1428062,4256,101997,"Sidney",71
"1995",109,1427815,4558,102335,"Sidney",71
"1996",109,1387353,4559,102336,"Sidney",71
"1997",109,1416735,4544,102321,"Sidney",71
"1998",109,1420298,4591,102368,"North Saanich",71
"1999",110,1413228,4207,101942,"Central Saanich",72
"2000",110,1394690,4290,102038,"North Saanich",72
"2001",110,1385723,4305,102054,"Central Saanich",72
"2002",110,1435459,4336,102086,"Central Saanich",72
"2003",110,1414795,4427,102190,"North Saanich",72
"2004",110,1372806,4406,102158,"North Saanich",72
"2005",110,1413228,4419,102176,"North Saanich",72
"2006",110,1393828,4440,102205,"Sidney",72
"2007",110,1394690,4391,102143,"North Saanich",72
"2008",110,1435459,4456,102227,"Sidney",72
"2009",110,1393789,4337,102087,"Central Saanich",72
"2010",110,1404275,4233,101968,"Central Saanich",72
"2011",110,1435459,4346,102096,"Central Saanich",72
"2012",110,1393828,4383,102135,"North Saanich",72
"2013",110,1414093,4209,101944,"Central Saanich",72
"2014",110,1403575,4362,102113,"North Saanich",72
"2015",110,1435459,4425,102188,"North Saanich",72
"2016",110,1393789,4457,102228,"Sidney",72
"2017",110,1425769,4454,102221,"Sidney",72
"2018",110,1394690,4322,102072,"Central Saanich",72
"2019",110,1425769,4236,101972,"Central Saanich",72
"2020",110,1431284,4392,102144,"North Saanich",72
"2021",110,1393828,2958,100650,"Saanich",72
"2022",110,1424198,4361,102112,"North Saanich",72
"2023",110,1418931,4442,102207,"Sidney",72
"2024",110,1438867,4465,102239,"Sidney",72
"2025",110,1413228,4466,102240,"Sidney",72
"2026",110,1393788,4330,102080,"Central Saanich",72
"2027",110,1418931,4220,101955,"Central Saanich",72
"2028",110,1384199,4272,102015,"Central Saanich",72
"2029",110,1394690,4435,102200,"Sidney",72
"2030",110,1394690,4276,102021,"Central Saanich",72
"2031",110,1393828,4284,102030,"Central Saanich",72
"2032",110,1418931,4450,102217,"Sidney",72
"2033",110,1385723,4384,102136,"North Saanich",72
"2034",110,1414093,4321,102071,"Central Saanich",72
"2035",110,1434146,4280,102025,"Central Saanich",72
"2036",110,1418931,4274,102018,"North Saanich",72
"2037",110,1431284,3705,101416,"Saanich",72
"2038",110,1438867,4420,102177,"North Saanich",72
"2039",110,1414094,4308,102057,"Central Saanich",72
"2040",110,1396664,4329,102079,"Central Saanich",72
"2041",110,1414094,3737,101448,"Saanich",72
"2042",110,1404275,4135,101861,"Central Saanich",72
"2043",110,1414795,4344,102094,"Central Saanich",72
"2044",110,1393144,3607,101317,"Central Saanich",72
"2045",110,1393788,4268,102011,"Central Saanich",72
"2046",110,1396664,4255,101996,"Central Saanich",72
"2047",110,1402307,4408,102160,"North Saanich",72
"2048",110,1385723,4219,101954,"Central Saanich",72
"2049",111,1439031,4200,101935,"Central Saanich",75
"2050",111,1428740,4271,102014,"Central Saanich",75
"2051",111,1385810,4161,101889,"Central Saanich",75
"2052",111,1408715,4278,102023,"Central Saanich",75
"2053",111,1428740,4231,101966,"Central Saanich",75
"2054",111,1393618,4192,101925,"Central Saanich",75
"2055",111,1439128,57474,102017,"Central Saanich",75
"2056",111,1408715,4235,101971,"Central Saanich",75
"2057",111,1393618,4303,102052,"Central Saanich",75
"2058",111,1408715,4260,102002,"Central Saanich",75
"2059",111,1393618,4316,102065,"Central Saanich",75
"2060",111,1393618,4245,101985,"Central Saanich",75
